,index,Unnamed: 0,timestamp,hour,date,interval_kWh,weekday,temp,pressure,humidity,wind_speed,wind_deg,sunrise_pst,sunset_pst,workday,season,Sunlight,hour_before,sunlight_No,sunlight_Yes,workday_0,workday_1,season_Fall,season_Spring,season_Summer,season_Winter
7593,7593,7593,2021-02-17 22:00:00,22,2021-02-17,27.56,2,282.89,1024.0,66.0,0.0,0.0,07:56:11.000000,18:52:44.000000,1,Winter,No,283.59,1,0,0,1,0,0,0,1
7594,7594,7594,2021-02-17 23:00:00,23,2021-02-17,26.56,2,282.21,1024.0,70.0,0.0,0.0,07:56:11.000000,18:52:44.000000,1,Winter,No,282.89,1,0,0,1,0,0,0,1
7595,7595,7595,2021-02-18 00:00:00,0,2021-02-18,27.52,3,280.81,1024.0,77.0,0.45,344.0,07:54:56.000000,18:53:49.000000,1,Winter,No,282.21,1,0,0,1,0,0,0,1
7596,7596,7596,2021-02-18 01:00:00,1,2021-02-18,26.68,3,278.96,1024.0,81.0,1.54,350.0,07:54:56.000000,18:53:49.000000,1,Winter,No,280.81,1,0,0,1,0,0,0,1
7597,7597,7597,2021-02-18 02:00:00,2,2021-02-18,26.68,3,278.04,1024.0,84.0,0.0,0.0,07:54:56.000000,18:53:49.000000,1,Winter,No,278.96,1,0,0,1,0,0,0,1
7598,7598,7598,2021-02-18 03:00:00,3,2021-02-18,26.76,3,277.23,1024.0,86.0,0.0,0.0,07:54:56.000000,18:53:49.000000,1,Winter,No,278.04,1,0,0,1,0,0,0,1
7599,7599,7599,2021-02-18 04:00:00,4,2021-02-18,27.24,3,276.41,1024.0,87.0,0.0,0.0,07:54:56.000000,18:53:49.000000,1,Winter,No,277.23,1,0,0,1,0,0,0,1
7600,7600,7600,2021-02-18 05:00:00,5,2021-02-18,26.96,3,275.99,1025.0,85.0,0.45,244.0,07:54:56.000000,18:53:49.000000,1,Winter,No,276.41,1,0,0,1,0,0,0,1
7601,7601,7601,2021-02-18 06:00:00,6,2021-02-18,27.24,3,274.97,1026.0,90.0,0.0,0.0,07:54:56.000000,18:53:49.000000,1,Winter,No,275.99,1,0,0,1,0,0,0,1
7602,7602,7602,2021-02-18 07:00:00,7,2021-02-18,22.6,3,274.46,1026.0,93.0,0.0,0.0,07:54:56.000000,18:53:49.000000,1,Winter,No,274.97,1,0,0,1,0,0,0,1
7603,7603,7603,2021-02-18 08:00:00,8,2021-02-18,23.64,3,276.23,1025.0,94.0,0.0,0.0,07:54:56.000000,18:53:49.000000,1,Winter,Yes,274.46,0,1,0,1,0,0,0,1
7604,7604,7604,2021-02-18 09:00:00,9,2021-02-18,25.12,3,277.84,1026.0,90.0,0.0,0.0,07:54:56.000000,18:53:49.000000,1,Winter,Yes,276.23,0,1,0,1,0,0,0,1
7605,7605,7605,2021-02-18 10:00:00,10,2021-02-18,26.36,3,279.89,1027.0,85.0,0.0,0.0,07:54:56.000000,18:53:49.000000,1,Winter,Yes,277.84,0,1,0,1,0,0,0,1
7606,7606,7606,2021-02-18 11:00:00,11,2021-02-18,24.64,3,282.36,1028.0,77.0,0.0,0.0,07:54:56.000000,18:53:49.000000,1,Winter,Yes,279.89,0,1,0,1,0,0,0,1
7607,7607,7607,2021-02-18 12:00:00,12,2021-02-18,24.92,3,285.33,1028.0,64.0,0.45,72.0,07:54:56.000000,18:53:49.000000,1,Winter,Yes,282.36,0,1,0,1,0,0,0,1
7608,7608,7608,2021-02-18 13:00:00,13,2021-02-18,26.4,3,288.05,1028.0,49.0,0.89,0.0,07:54:56.000000,18:53:49.000000,1,Winter,Yes,285.33,0,1,0,1,0,0,0,1
7609,7609,7609,2021-02-18 14:00:00,14,2021-02-18,25.84,3,288.87,1027.0,44.0,0.89,80.0,07:54:56.000000,18:53:49.000000,1,Winter,Yes,288.05,0,1,0,1,0,0,0,1
7610,7610,7610,2021-02-18 15:00:00,15,2021-02-18,24.64,3,289.67,1026.0,40.0,1.34,89.0,07:54:56.000000,18:53:49.000000,1,Winter,Yes,288.87,0,1,0,1,0,0,0,1
7611,7611,7611,2021-02-18 16:00:00,16,2021-02-18,23.44,3,289.54,1026.0,37.0,1.34,56.0,07:54:56.000000,18:53:49.000000,1,Winter,Yes,289.67,0,1,0,1,0,0,0,1
7612,7612,7612,2021-02-18 17:00:00,17,2021-02-18,24.8,3,289.6,1026.0,40.0,0.45,102.0,07:54:56.000000,18:53:49.000000,1,Winter,Yes,289.54,0,1,0,1,0,0,0,1
7613,7613,7613,2021-02-18 18:00:00,18,2021-02-18,30.24,3,287.91,1027.0,50.0,0.0,0.0,07:54:56.000000,18:53:49.000000,1,Winter,Yes,289.6,0,1,0,1,0,0,0,1
7614,7614,7614,2021-02-18 19:00:00,19,2021-02-18,29.72,3,286.2,1027.0,58.0,1.54,320.0,07:54:56.000000,18:53:49.000000,1,Winter,No,287.91,1,0,0,1,0,0,0,1
7615,7615,7615,2021-02-18 20:00:00,20,2021-02-18,29.6,3,285.99,1026.0,61.0,0.0,0.0,07:54:56.000000,18:53:49.000000,1,Winter,No,286.2,1,0,0,1,0,0,0,1
7616,7616,7616,2021-02-18 21:00:00,21,2021-02-18,28.6,3,285.6,1026.0,63.0,0.0,0.0,07:54:56.000000,18:53:49.000000,1,Winter,No,285.99,1,0,0,1,0,0,0,1
7617,7617,7617,2021-02-18 22:00:00,22,2021-02-18,28.12,3,285.17,1027.0,71.0,0.45,248.0,07:54:56.000000,18:53:49.000000,1,Winter,No,285.6,1,0,0,1,0,0,0,1
7618,7618,7618,2021-02-18 23:00:00,23,2021-02-18,26.56,3,284.77,1027.0,75.0,0.0,0.0,07:54:56.000000,18:53:49.000000,1,Winter,No,285.17,1,0,0,1,0,0,0,1
7619,7619,7619,2021-02-19 00:00:00,0,2021-02-19,26.72,4,284.46,1026.0,73.0,2.06,40.0,07:53:40.000000,18:54:53.000000,1,Winter,No,284.77,1,0,0,1,0,0,0,1
7620,7620,7620,2021-02-19 01:00:00,1,2021-02-19,26.56,4,283.84,1026.0,81.0,0.45,0.0,07:53:40.000000,18:54:53.000000,1,Winter,No,284.46,1,0,0,1,0,0,0,1
7621,7621,7621,2021-02-19 02:00:00,2,2021-02-19,26.52,4,282.55,1026.0,90.0,0.0,0.0,07:53:40.000000,18:54:53.000000,1,Winter,No,283.84,1,0,0,1,0,0,0,1
7622,7622,7622,2021-02-19 02:00:00,2,2021-02-19,26.52,4,282.55,1026.0,90.0,0.0,0.0,07:53:40.000000,18:54:53.000000,1,Winter,No,282.55,1,0,0,1,0,0,0,1
7623,7623,7623,2021-02-19 03:00:00,3,2021-02-19,27.44,4,282.29,1026.0,94.0,0.89,71.0,07:53:40.000000,18:54:53.000000,1,Winter,No,282.55,1,0,0,1,0,0,0,1
7624,7624,7624,2021-02-19 03:00:00,3,2021-02-19,27.44,4,282.29,1026.0,94.0,0.89,71.0,07:53:40.000000,18:54:53.000000,1,Winter,No,282.29,1,0,0,1,0,0,0,1
7625,7625,7625,2021-02-19 04:00:00,4,2021-02-19,26.88,4,282.31,1025.0,95.0,1.54,0.0,07:53:40.000000,18:54:53.000000,1,Winter,No,282.29,1,0,0,1,0,0,0,1
7626,7626,7626,2021-02-19 04:00:00,4,2021-02-19,26.88,4,282.31,1025.0,95.0,1.54,0.0,07:53:40.000000,18:54:53.000000,1,Winter,No,282.31,1,0,0,1,0,0,0,1
7627,7627,7627,2021-02-19 05:00:00,5,2021-02-19,27.44,4,282.61,1025.0,95.0,0.45,97.0,07:53:40.000000,18:54:53.000000,1,Winter,No,282.31,1,0,0,1,0,0,0,1
7628,7628,7628,2021-02-19 05:00:00,5,2021-02-19,27.44,4,282.61,1025.0,95.0,0.45,97.0,07:53:40.000000,18:54:53.000000,1,Winter,No,282.61,1,0,0,1,0,0,0,1
7629,7629,7629,2021-02-19 06:00:00,6,2021-02-19,27.68,4,282.79,1025.0,97.0,0.45,101.0,07:53:40.000000,18:54:53.000000,1,Winter,No,282.61,1,0,0,1,0,0,0,1
7630,7630,7630,2021-02-19 06:00:00,6,2021-02-19,27.68,4,282.79,1025.0,97.0,0.45,101.0,07:53:40.000000,18:54:53.000000,1,Winter,No,282.79,1,0,0,1,0,0,0,1
7631,7631,7631,2021-02-19 07:00:00,7,2021-02-19,25.76,4,282.85,1026.0,97.0,0.0,0.0,07:53:40.000000,18:54:53.000000,1,Winter,No,282.79,1,0,0,1,0,0,0,1
7632,7632,7632,2021-02-19 07:00:00,7,2021-02-19,25.76,4,282.85,1026.0,97.0,0.0,0.0,07:53:40.000000,18:54:53.000000,1,Winter,No,282.85,1,0,0,1,0,0,0,1
7633,7633,7633,2021-02-19 08:00:00,8,2021-02-19,22.44,4,282.53,1026.0,97.0,0.0,0.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,282.85,0,1,0,1,0,0,0,1
7634,7634,7634,2021-02-19 08:00:00,8,2021-02-19,22.44,4,282.53,1026.0,97.0,0.0,0.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,282.53,0,1,0,1,0,0,0,1
7635,7635,7635,2021-02-19 09:00:00,9,2021-02-19,22.88,4,282.88,1026.0,97.0,0.0,0.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,282.53,0,1,0,1,0,0,0,1
7636,7636,7636,2021-02-19 09:00:00,9,2021-02-19,22.88,4,282.88,1026.0,97.0,0.0,0.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,282.88,0,1,0,1,0,0,0,1
7637,7637,7637,2021-02-19 10:00:00,10,2021-02-19,25.48,4,283.18,1026.0,97.0,0.0,0.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,282.88,0,1,0,1,0,0,0,1
7638,7638,7638,2021-02-19 10:00:00,10,2021-02-19,25.48,4,283.18,1026.0,97.0,0.0,0.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,283.18,0,1,0,1,0,0,0,1
7639,7639,7639,2021-02-19 11:00:00,11,2021-02-19,24.56,4,283.87,1026.0,97.0,2.06,290.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,283.18,0,1,0,1,0,0,0,1
7640,7640,7640,2021-02-19 11:00:00,11,2021-02-19,24.56,4,283.87,1026.0,97.0,2.06,290.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,283.87,0,1,0,1,0,0,0,1
7641,7641,7641,2021-02-19 12:00:00,12,2021-02-19,24.8,4,284.88,1026.0,97.0,0.0,0.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,283.87,0,1,0,1,0,0,0,1
7642,7642,7642,2021-02-19 13:00:00,13,2021-02-19,25.24,4,285.79,1025.0,94.0,0.0,0.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,284.88,0,1,0,1,0,0,0,1
7643,7643,7643,2021-02-19 14:00:00,14,2021-02-19,26.76,4,287.06,1025.0,90.0,1.54,230.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,285.79,0,1,0,1,0,0,0,1
7644,7644,7644,2021-02-19 15:00:00,15,2021-02-19,24.92,4,288.42,1025.0,82.0,1.54,10.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,287.06,0,1,0,1,0,0,0,1
7645,7645,7645,2021-02-19 16:00:00,16,2021-02-19,23.32,4,288.67,1024.0,76.0,2.24,258.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,288.42,0,1,0,1,0,0,0,1
7646,7646,7646,2021-02-19 17:00:00,17,2021-02-19,22.96,4,288.05,1024.0,74.0,3.13,178.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,288.67,0,1,0,1,0,0,0,1
7647,7647,7647,2021-02-19 18:00:00,18,2021-02-19,30.6,4,286.2,1024.0,80.0,3.13,234.0,07:53:40.000000,18:54:53.000000,1,Winter,Yes,288.05,0,1,0,1,0,0,0,1
7648,7648,7648,2021-02-19 19:00:00,19,2021-02-19,30.56,4,284.38,1024.0,87.0,0.89,261.0,07:53:40.000000,18:54:53.000000,1,Winter,No,286.2,1,0,0,1,0,0,0,1
7649,7649,7649,2021-02-19 20:00:00,20,2021-02-19,28.8,4,283.41,1024.0,90.0,0.89,279.0,07:53:40.000000,18:54:53.000000,1,Winter,No,284.38,1,0,0,1,0,0,0,1
7650,7650,7650,2021-02-19 21:00:00,21,2021-02-19,28.2,4,282.45,1024.0,90.0,2.24,269.0,07:53:40.000000,18:54:53.000000,1,Winter,No,283.41,1,0,0,1,0,0,0,1
7651,7651,7651,2021-02-19 22:00:00,22,2021-02-19,27.72,4,282.64,1024.0,89.0,2.68,235.0,07:53:40.000000,18:54:53.000000,1,Winter,No,282.45,1,0,0,1,0,0,0,1
7652,7652,7652,2021-02-19 23:00:00,23,2021-02-19,26.4,4,281.73,1025.0,91.0,0.89,237.0,07:53:40.000000,18:54:53.000000,1,Winter,No,282.64,1,0,0,1,0,0,0,1
7653,7653,7653,2021-02-20 00:00:00,0,2021-02-20,26.76,5,280.6,1024.0,92.0,1.54,340.0,07:52:22.000000,18:55:58.000000,0,Winter,No,281.73,1,0,1,0,0,0,0,1
7654,7654,7654,2021-02-20 01:00:00,1,2021-02-20,27.32,5,281.34,1023.0,94.0,0.0,0.0,07:52:22.000000,18:55:58.000000,0,Winter,No,280.6,1,0,1,0,0,0,0,1
7655,7655,7655,2021-02-20 01:00:00,1,2021-02-20,27.32,5,281.34,1023.0,94.0,0.0,0.0,07:52:22.000000,18:55:58.000000,0,Winter,No,281.34,1,0,1,0,0,0,0,1
7656,7656,7656,2021-02-20 02:00:00,2,2021-02-20,27.8,5,282.76,1023.0,92.0,2.24,245.0,07:52:22.000000,18:55:58.000000,0,Winter,No,281.34,1,0,1,0,0,0,0,1
7657,7657,7657,2021-02-20 02:00:00,2,2021-02-20,27.8,5,282.76,1023.0,92.0,2.24,245.0,07:52:22.000000,18:55:58.000000,0,Winter,No,282.76,1,0,1,0,0,0,0,1
7658,7658,7658,2021-02-20 03:00:00,3,2021-02-20,26.32,5,281.61,1024.0,87.0,1.34,237.0,07:52:22.000000,18:55:58.000000,0,Winter,No,282.76,1,0,1,0,0,0,0,1
7659,7659,7659,2021-02-20 04:00:00,4,2021-02-20,26.84,5,280.66,1024.0,87.0,0.89,261.0,07:52:22.000000,18:55:58.000000,0,Winter,No,281.61,1,0,1,0,0,0,0,1
7660,7660,7660,2021-02-20 05:00:00,5,2021-02-20,27.48,5,280.45,1023.0,84.0,1.79,278.0,07:52:22.000000,18:55:58.000000,0,Winter,No,280.66,1,0,1,0,0,0,0,1
7661,7661,7661,2021-02-20 06:00:00,6,2021-02-20,26.32,5,279.96,1024.0,87.0,0.89,269.0,07:52:22.000000,18:55:58.000000,0,Winter,No,280.45,1,0,1,0,0,0,0,1
7662,7662,7662,2021-02-20 07:00:00,7,2021-02-20,21.28,5,279.64,1024.0,88.0,0.89,272.0,07:52:22.000000,18:55:58.000000,0,Winter,No,279.96,1,0,1,0,0,0,0,1
7663,7663,7663,2021-02-20 08:00:00,8,2021-02-20,21.28,5,280.79,1025.0,87.0,2.68,278.0,07:52:22.000000,18:55:58.000000,0,Winter,Yes,279.64,0,1,1,0,0,0,0,1
7664,7664,7664,2021-02-20 09:00:00,9,2021-02-20,21.6,5,282.26,1024.0,85.0,4.02,285.0,07:52:22.000000,18:55:58.000000,0,Winter,Yes,280.79,0,1,1,0,0,0,0,1
7665,7665,7665,2021-02-20 10:00:00,10,2021-02-20,22.56,5,283.89,1026.0,81.0,2.68,271.0,07:52:22.000000,18:55:58.000000,0,Winter,Yes,282.26,0,1,1,0,0,0,0,1
7666,7666,7666,2021-02-20 11:00:00,11,2021-02-20,22.68,5,285.61,1026.0,72.0,1.79,286.0,07:52:22.000000,18:55:58.000000,0,Winter,Yes,283.89,0,1,1,0,0,0,0,1
7667,7667,7667,2021-02-20 12:00:00,12,2021-02-20,22.44,5,287.02,1027.0,63.0,2.24,271.0,07:52:22.000000,18:55:58.000000,0,Winter,Yes,285.61,0,1,1,0,0,0,0,1
7668,7668,7668,2021-02-20 13:00:00,13,2021-02-20,21.880000000000003,5,288.09,1027.0,56.0,0.89,214.0,07:52:22.000000,18:55:58.000000,0,Winter,Yes,287.02,0,1,1,0,0,0,0,1
7669,7669,7669,2021-02-20 14:00:00,14,2021-02-20,21.8,5,288.94,1027.0,53.0,2.68,288.0,07:52:22.000000,18:55:58.000000,0,Winter,Yes,288.09,0,1,1,0,0,0,0,1
7670,7670,7670,2021-02-20 15:00:00,15,2021-02-20,21.88,5,289.23,1027.0,50.0,1.79,209.0,07:52:22.000000,18:55:58.000000,0,Winter,Yes,288.94,0,1,1,0,0,0,0,1
7671,7671,7671,2021-02-20 16:00:00,16,2021-02-20,22.0,5,289.52,1027.0,54.0,2.24,210.0,07:52:22.000000,18:55:58.000000,0,Winter,Yes,289.23,0,1,1,0,0,0,0,1
7672,7672,7672,2021-02-20 17:00:00,17,2021-02-20,22.72,5,288.64,1027.0,61.0,2.68,261.0,07:52:22.000000,18:55:58.000000,0,Winter,Yes,289.52,0,1,1,0,0,0,0,1
7673,7673,7673,2021-02-20 18:00:00,18,2021-02-20,28.16,5,287.51,1027.0,66.0,2.68,247.0,07:52:22.000000,18:55:58.000000,0,Winter,Yes,288.64,0,1,1,0,0,0,0,1
7674,7674,7674,2021-02-20 19:00:00,19,2021-02-20,28.24,5,285.19,1028.0,74.0,3.09,290.0,07:52:22.000000,18:55:58.000000,0,Winter,No,287.51,1,0,1,0,0,0,0,1
7675,7675,7675,2021-02-20 20:00:00,20,2021-02-20,27.48,5,283.55,1028.0,82.0,0.45,259.0,07:52:22.000000,18:55:58.000000,0,Winter,No,285.19,1,0,1,0,0,0,0,1
7676,7676,7676,2021-02-20 21:00:00,21,2021-02-20,27.64,5,282.7,1029.0,83.0,0.89,271.0,07:52:22.000000,18:55:58.000000,0,Winter,No,283.55,1,0,1,0,0,0,0,1
7677,7677,7677,2021-02-20 22:00:00,22,2021-02-20,27.12,5,282.79,1029.0,80.0,1.34,251.0,07:52:22.000000,18:55:58.000000,0,Winter,No,282.7,1,0,1,0,0,0,0,1
7678,7678,7678,2021-02-20 23:00:00,23,2021-02-20,26.32,5,282.08,1030.0,79.0,4.12,290.0,07:52:22.000000,18:55:58.000000,0,Winter,No,282.79,1,0,1,0,0,0,0,1
7679,7679,7679,2021-02-21 00:00:00,0,2021-02-21,26.200000000000003,6,282.12,1030.0,79.0,3.6,290.0,07:51:04.000000,18:57:01.000000,0,Winter,No,282.08,1,0,1,0,0,0,0,1
7680,7680,7680,2021-02-21 01:00:00,1,2021-02-21,26.12,6,281.89,1030.0,80.0,3.6,320.0,07:51:04.000000,18:57:01.000000,0,Winter,No,282.12,1,0,1,0,0,0,0,1
7681,7681,7681,2021-02-21 02:00:00,2,2021-02-21,28.16,6,280.81,1030.0,83.0,0.89,252.0,07:51:04.000000,18:57:01.000000,0,Winter,No,281.89,1,0,1,0,0,0,0,1
7682,7682,7682,2021-02-21 03:00:00,3,2021-02-21,26.36,6,280.33,1030.0,85.0,0.45,235.0,07:51:04.000000,18:57:01.000000,0,Winter,No,280.81,1,0,1,0,0,0,0,1
7683,7683,7683,2021-02-21 04:00:00,4,2021-02-21,26.24,6,280.06,1030.0,84.0,1.34,237.0,07:51:04.000000,18:57:01.000000,0,Winter,No,280.33,1,0,1,0,0,0,0,1
7684,7684,7684,2021-02-21 05:00:00,5,2021-02-21,26.76,6,279.65,1030.0,85.0,1.34,245.0,07:51:04.000000,18:57:01.000000,0,Winter,No,280.06,1,0,1,0,0,0,0,1
7685,7685,7685,2021-02-21 06:00:00,6,2021-02-21,25.92,6,279.33,1030.0,86.0,0.45,272.0,07:51:04.000000,18:57:01.000000,0,Winter,No,279.65,1,0,1,0,0,0,0,1
7686,7686,7686,2021-02-21 07:00:00,7,2021-02-21,20.28,6,278.68,1030.0,86.0,0.45,258.0,07:51:04.000000,18:57:01.000000,0,Winter,No,279.33,1,0,1,0,0,0,0,1
7687,7687,7687,2021-02-21 08:00:00,8,2021-02-21,21.8,6,277.73,1031.0,88.0,0.0,0.0,07:51:04.000000,18:57:01.000000,0,Winter,Yes,278.68,0,1,1,0,0,0,0,1
7688,7688,7688,2021-02-21 09:00:00,9,2021-02-21,21.68,6,279.7,1031.0,84.0,1.79,279.0,07:51:04.000000,18:57:01.000000,0,Winter,Yes,277.73,0,1,1,0,0,0,0,1
7689,7689,7689,2021-02-21 10:00:00,10,2021-02-21,25.08,6,282.62,1031.0,73.0,1.79,268.0,07:51:04.000000,18:57:01.000000,0,Winter,Yes,279.7,0,1,1,0,0,0,0,1
7690,7690,7690,2021-02-21 11:00:00,11,2021-02-21,23.08,6,285.05,1031.0,63.0,2.24,254.0,07:51:04.000000,18:57:01.000000,0,Winter,Yes,282.62,0,1,1,0,0,0,0,1
7691,7691,7691,2021-02-21 12:00:00,12,2021-02-21,22.56,6,287.53,1031.0,55.0,1.79,248.0,07:51:04.000000,18:57:01.000000,0,Winter,Yes,285.05,0,1,1,0,0,0,0,1
7692,7692,7692,2021-02-21 13:00:00,13,2021-02-21,23.68,6,289.59,1031.0,50.0,2.68,245.0,07:51:04.000000,18:57:01.000000,0,Winter,Yes,287.53,0,1,1,0,0,0,0,1
7693,7693,7693,2021-02-21 14:00:00,14,2021-02-21,22.92,6,290.68,1030.0,47.0,3.13,275.0,07:51:04.000000,18:57:01.000000,0,Winter,Yes,289.59,0,1,1,0,0,0,0,1
7694,7694,7694,2021-02-21 15:00:00,15,2021-02-21,23.4,6,291.77,1029.0,41.0,2.24,278.0,07:51:04.000000,18:57:01.000000,0,Winter,Yes,290.68,0,1,1,0,0,0,0,1
7695,7695,7695,2021-02-21 16:00:00,16,2021-02-21,22.88,6,291.54,1029.0,41.0,2.68,274.0,07:51:04.000000,18:57:01.000000,0,Winter,Yes,291.77,0,1,1,0,0,0,0,1
7696,7696,7696,2021-02-21 17:00:00,17,2021-02-21,22.04,6,290.82,1028.0,46.0,1.34,269.0,07:51:04.000000,18:57:01.000000,0,Winter,Yes,291.54,0,1,1,0,0,0,0,1
7697,7697,7697,2021-02-21 18:00:00,18,2021-02-21,27.24,6,289.83,1028.0,49.0,0.89,266.0,07:51:04.000000,18:57:01.000000,0,Winter,Yes,290.82,0,1,1,0,0,0,0,1
7698,7698,7698,2021-02-21 19:00:00,19,2021-02-21,28.84,6,286.52,1028.0,64.0,0.0,0.0,07:51:04.000000,18:57:01.000000,0,Winter,No,289.83,1,0,1,0,0,0,0,1
7699,7699,7699,2021-02-21 20:00:00,20,2021-02-21,28.52,6,284.75,1028.0,71.0,0.0,0.0,07:51:04.000000,18:57:01.000000,0,Winter,No,286.52,1,0,1,0,0,0,0,1
7700,7700,7700,2021-02-21 21:00:00,21,2021-02-21,27.92,6,283.08,1028.0,77.0,0.0,0.0,07:51:04.000000,18:57:01.000000,0,Winter,No,284.75,1,0,1,0,0,0,0,1
7701,7701,7701,2021-02-21 22:00:00,22,2021-02-21,27.48,6,282.39,1028.0,79.0,2.06,290.0,07:51:04.000000,18:57:01.000000,0,Winter,No,283.08,1,0,1,0,0,0,0,1
7702,7702,7702,2021-02-21 23:00:00,23,2021-02-21,26.6,6,281.43,1028.0,84.0,0.45,258.0,07:51:04.000000,18:57:01.000000,0,Winter,No,282.39,1,0,1,0,0,0,0,1
7703,7703,7703,2021-02-22 00:00:00,0,2021-02-22,25.840000000000003,0,281.86,1028.0,82.0,0.45,251.0,07:49:45.000000,18:58:05.000000,1,Winter,No,281.43,1,0,0,1,0,0,0,1
7704,7704,7704,2021-02-22 01:00:00,1,2021-02-22,26.76,0,281.48,1028.0,84.0,2.06,180.0,07:49:45.000000,18:58:05.000000,1,Winter,No,281.86,1,0,0,1,0,0,0,1
7705,7705,7705,2021-02-22 02:00:00,2,2021-02-22,26.28,0,280.65,1027.0,87.0,0.0,0.0,07:49:45.000000,18:58:05.000000,1,Winter,No,281.48,1,0,0,1,0,0,0,1
7706,7706,7706,2021-02-22 03:00:00,3,2021-02-22,27.16,0,279.74,1027.0,89.0,0.89,80.0,07:49:45.000000,18:58:05.000000,1,Winter,No,280.65,1,0,0,1,0,0,0,1
7707,7707,7707,2021-02-22 04:00:00,4,2021-02-22,26.8,0,279.39,1027.0,89.0,0.0,0.0,07:49:45.000000,18:58:05.000000,1,Winter,No,279.74,1,0,0,1,0,0,0,1
7708,7708,7708,2021-02-22 05:00:00,5,2021-02-22,26.72,0,278.36,1026.0,92.0,2.06,290.0,07:49:45.000000,18:58:05.000000,1,Winter,No,279.39,1,0,0,1,0,0,0,1
7709,7709,7709,2021-02-22 06:00:00,6,2021-02-22,25.88,0,277.78,1027.0,92.0,0.0,0.0,07:49:45.000000,18:58:05.000000,1,Winter,No,278.36,1,0,0,1,0,0,0,1
7710,7710,7710,2021-02-22 07:00:00,7,2021-02-22,21.56,0,277.48,1026.0,93.0,2.06,270.0,07:49:45.000000,18:58:05.000000,1,Winter,No,277.78,1,0,0,1,0,0,0,1
7711,7711,7711,2021-02-22 08:00:00,8,2021-02-22,23.12,0,277.57,1026.0,93.0,2.06,150.0,07:49:45.000000,18:58:05.000000,1,Winter,Yes,277.48,0,1,0,1,0,0,0,1
7712,7712,7712,2021-02-22 09:00:00,9,2021-02-22,23.16,0,280.13,1028.0,91.0,0.0,0.0,07:49:45.000000,18:58:05.000000,1,Winter,Yes,277.57,0,1,0,1,0,0,0,1
7713,7713,7713,2021-02-22 10:00:00,10,2021-02-22,24.6,0,284.51,1028.0,75.0,2.06,140.0,07:49:45.000000,18:58:05.000000,1,Winter,Yes,280.13,0,1,0,1,0,0,0,1
7714,7714,7714,2021-02-22 11:00:00,11,2021-02-22,24.28,0,287.7,1027.0,64.0,0.45,58.0,07:49:45.000000,18:58:05.000000,1,Winter,Yes,284.51,0,1,0,1,0,0,0,1
7715,7715,7715,2021-02-22 12:00:00,12,2021-02-22,25.56,0,290.36,1027.0,54.0,0.89,52.0,07:49:45.000000,18:58:05.000000,1,Winter,Yes,287.7,0,1,0,1,0,0,0,1
7716,7716,7716,2021-02-22 13:00:00,13,2021-02-22,23.94,0,292.71,1026.0,47.0,0.89,214.0,07:49:45.000000,18:58:05.000000,1,Winter,Yes,290.36,0,1,0,1,0,0,0,1
7717,7717,7717,2021-02-22 14:00:00,14,2021-02-22,23.12,0,294.24,1025.0,43.0,2.06,320.0,07:49:45.000000,18:58:05.000000,1,Winter,Yes,292.71,0,1,0,1,0,0,0,1
7718,7718,7718,2021-02-22 15:00:00,15,2021-02-22,23.6,0,294.69,1024.0,44.0,0.0,0.0,07:49:45.000000,18:58:05.000000,1,Winter,Yes,294.24,0,1,0,1,0,0,0,1
7719,7719,7719,2021-02-22 16:00:00,16,2021-02-22,23.04,0,294.95,1023.0,45.0,0.89,262.0,07:49:45.000000,18:58:05.000000,1,Winter,Yes,294.69,0,1,0,1,0,0,0,1
7720,7720,7720,2021-02-22 17:00:00,17,2021-02-22,22.96,0,294.46,1022.0,47.0,0.0,0.0,07:49:45.000000,18:58:05.000000,1,Winter,Yes,294.95,0,1,0,1,0,0,0,1
7721,7721,7721,2021-02-22 18:00:00,18,2021-02-22,27.2,0,292.12,1021.0,46.0,1.79,241.0,07:49:45.000000,18:58:05.000000,1,Winter,Yes,294.46,0,1,0,1,0,0,0,1
7722,7722,7722,2021-02-22 19:00:00,19,2021-02-22,28.68,0,288.03,1022.0,59.0,2.06,330.0,07:49:45.000000,18:58:05.000000,1,Winter,No,292.12,1,0,0,1,0,0,0,1
7723,7723,7723,2021-02-22 20:00:00,20,2021-02-22,28.84,0,286.38,1021.0,66.0,0.0,0.0,07:49:45.000000,18:58:05.000000,1,Winter,No,288.03,1,0,0,1,0,0,0,1
7724,7724,7724,2021-02-22 21:00:00,21,2021-02-22,28.08,0,284.91,1021.0,70.0,0.0,0.0,07:49:45.000000,18:58:05.000000,1,Winter,No,286.38,1,0,0,1,0,0,0,1
